ymin	ymax	key	clickSelects.variable	clickSelects.value	showSelected.variable	showSelected.value	PANEL	group
1989.5	1990.5	1990 2003	année	1990	année	2003	1	1574
1990.5	1991.5	1991 2003	année	1991	année	2003	1	1625
1991.5	1992.5	1992 2003	année	1992	année	2003	1	1676
1992.5	1993.5	1993 2003	année	1993	année	2003	1	1727
1993.5	1994.5	1994 2003	année	1994	année	2003	1	1778
1994.5	1995.5	1995 2003	année	1995	année	2003	1	1829
1995.5	1996.5	1996 2003	année	1996	année	2003	1	1880
1996.5	1997.5	1997 2003	année	1997	année	2003	1	1931
1997.5	1998.5	1998 2003	année	1998	année	2003	1	1982
1998.5	1999.5	1999 2003	année	1999	année	2003	1	2033
1999.5	2000.5	2000 2003	année	2000	année	2003	1	2084
2000.5	2001.5	2001 2003	année	2001	année	2003	1	2135
2001.5	2002.5	2002 2003	année	2002	année	2003	1	2186
2002.5	2003.5	1	année	2003	année	2003	1	1
2003.5	2004.5	2004 2003	année	2004	année	2003	1	2289
2004.5	2005.5	2005 2003	année	2005	année	2003	1	2340
2005.5	2006.5	2006 2003	année	2006	année	2003	1	2391
2006.5	2007.5	2007 2003	année	2007	année	2003	1	2442
2007.5	2008.5	2008 2003	année	2008	année	2003	1	2493
2008.5	2009.5	2009 2003	année	2009	année	2003	1	2544
2009.5	2010.5	2010 2003	année	2010	année	2003	1	2595
2010.5	2011.5	2011 2003	année	2011	année	2003	1	2646
1959.5	1960.5	1960 2004	année	1960	année	2004	1	45
1960.5	1961.5	1961 2004	année	1961	année	2004	1	96
1961.5	1962.5	1962 2004	année	1962	année	2004	1	147
1962.5	1963.5	1963 2004	année	1963	année	2004	1	198
1963.5	1964.5	1964 2004	année	1964	année	2004	1	249
1964.5	1965.5	1965 2004	année	1965	année	2004	1	300
1965.5	1966.5	1966 2004	année	1966	année	2004	1	351
1966.5	1967.5	1967 2004	année	1967	année	2004	1	402
1967.5	1968.5	1968 2004	année	1968	année	2004	1	453
1968.5	1969.5	1969 2004	année	1969	année	2004	1	504
1969.5	1970.5	1970 2004	année	1970	année	2004	1	555
1970.5	1971.5	1971 2004	année	1971	année	2004	1	606
1971.5	1972.5	1972 2004	année	1972	année	2004	1	657
1972.5	1973.5	1973 2004	année	1973	année	2004	1	708
1973.5	1974.5	1974 2004	année	1974	année	2004	1	759
1974.5	1975.5	1975 2004	année	1975	année	2004	1	810
1975.5	1976.5	1976 2004	année	1976	année	2004	1	861
1976.5	1977.5	1977 2004	année	1977	année	2004	1	912
1977.5	1978.5	1978 2004	année	1978	année	2004	1	963
1978.5	1979.5	1979 2004	année	1979	année	2004	1	1014
1979.5	1980.5	1980 2004	année	1980	année	2004	1	1065
1980.5	1981.5	1981 2004	année	1981	année	2004	1	1116
1981.5	1982.5	1982 2004	année	1982	année	2004	1	1167
1982.5	1983.5	1983 2004	année	1983	année	2004	1	1218
1983.5	1984.5	1984 2004	année	1984	année	2004	1	1269
1984.5	1985.5	1985 2004	année	1985	année	2004	1	1320
1985.5	1986.5	1986 2004	année	1986	année	2004	1	1371
1986.5	1987.5	1987 2004	année	1987	année	2004	1	1422
1987.5	1988.5	1988 2004	année	1988	année	2004	1	1473
1988.5	1989.5	1989 2004	année	1989	année	2004	1	1524
1989.5	1990.5	1990 2004	année	1990	année	2004	1	1575
1990.5	1991.5	1991 2004	année	1991	année	2004	1	1626
1991.5	1992.5	1992 2004	année	1992	année	2004	1	1677
1992.5	1993.5	1993 2004	année	1993	année	2004	1	1728
1993.5	1994.5	1994 2004	année	1994	année	2004	1	1779
1994.5	1995.5	1995 2004	année	1995	année	2004	1	1830
1995.5	1996.5	1996 2004	année	1996	année	2004	1	1881
1996.5	1997.5	1997 2004	année	1997	année	2004	1	1932
1997.5	1998.5	1998 2004	année	1998	année	2004	1	1983
1998.5	1999.5	1999 2004	année	1999	année	2004	1	2034
1999.5	2000.5	2000 2004	année	2000	année	2004	1	2085
2000.5	2001.5	2001 2004	année	2001	année	2004	1	2136
2001.5	2002.5	2002 2004	année	2002	année	2004	1	2187
2002.5	2003.5	2003 2004	année	2003	année	2004	1	2238
2003.5	2004.5	1	année	2004	année	2004	1	1
2004.5	2005.5	2005 2004	année	2005	année	2004	1	2341
2005.5	2006.5	2006 2004	année	2006	année	2004	1	2392
2006.5	2007.5	2007 2004	année	2007	année	2004	1	2443
2007.5	2008.5	2008 2004	année	2008	année	2004	1	2494
2008.5	2009.5	2009 2004	année	2009	année	2004	1	2545
2009.5	2010.5	2010 2004	année	2010	année	2004	1	2596
2010.5	2011.5	2011 2004	année	2011	année	2004	1	2647
1959.5	1960.5	1960 2005	année	1960	année	2005	1	46
1960.5	1961.5	1961 2005	année	1961	année	2005	1	97
1961.5	1962.5	1962 2005	année	1962	année	2005	1	148
1962.5	1963.5	1963 2005	année	1963	année	2005	1	199
1963.5	1964.5	1964 2005	année	1964	année	2005	1	250
1964.5	1965.5	1965 2005	année	1965	année	2005	1	301
1965.5	1966.5	1966 2005	année	1966	année	2005	1	352
1966.5	1967.5	1967 2005	année	1967	année	2005	1	403
1967.5	1968.5	1968 2005	année	1968	année	2005	1	454
1968.5	1969.5	1969 2005	année	1969	année	2005	1	505
1969.5	1970.5	1970 2005	année	1970	année	2005	1	556
1970.5	1971.5	1971 2005	année	1971	année	2005	1	607
1971.5	1972.5	1972 2005	année	1972	année	2005	1	658
1972.5	1973.5	1973 2005	année	1973	année	2005	1	709
1973.5	1974.5	1974 2005	année	1974	année	2005	1	760
1974.5	1975.5	1975 2005	année	1975	année	2005	1	811
1975.5	1976.5	1976 2005	année	1976	année	2005	1	862
1976.5	1977.5	1977 2005	année	1977	année	2005	1	913
1977.5	1978.5	1978 2005	année	1978	année	2005	1	964
1978.5	1979.5	1979 2005	année	1979	année	2005	1	1015
1979.5	1980.5	1980 2005	année	1980	année	2005	1	1066
1980.5	1981.5	1981 2005	année	1981	année	2005	1	1117
1981.5	1982.5	1982 2005	année	1982	année	2005	1	1168
1982.5	1983.5	1983 2005	année	1983	année	2005	1	1219
1983.5	1984.5	1984 2005	année	1984	année	2005	1	1270
1984.5	1985.5	1985 2005	année	1985	année	2005	1	1321
1985.5	1986.5	1986 2005	année	1986	année	2005	1	1372
1986.5	1987.5	1987 2005	année	1987	année	2005	1	1423
1987.5	1988.5	1988 2005	année	1988	année	2005	1	1474
1988.5	1989.5	1989 2005	année	1989	année	2005	1	1525
1989.5	1990.5	1990 2005	année	1990	année	2005	1	1576
1990.5	1991.5	1991 2005	année	1991	année	2005	1	1627
1991.5	1992.5	1992 2005	année	1992	année	2005	1	1678
1992.5	1993.5	1993 2005	année	1993	année	2005	1	1729
1993.5	1994.5	1994 2005	année	1994	année	2005	1	1780
1994.5	1995.5	1995 2005	année	1995	année	2005	1	1831
1995.5	1996.5	1996 2005	année	1996	année	2005	1	1882
1996.5	1997.5	1997 2005	année	1997	année	2005	1	1933
1997.5	1998.5	1998 2005	année	1998	année	2005	1	1984
1998.5	1999.5	1999 2005	année	1999	année	2005	1	2035
1999.5	2000.5	2000 2005	année	2000	année	2005	1	2086
2000.5	2001.5	2001 2005	année	2001	année	2005	1	2137
2001.5	2002.5	2002 2005	année	2002	année	2005	1	2188
2002.5	2003.5	2003 2005	année	2003	année	2005	1	2239
2003.5	2004.5	2004 2005	année	2004	année	2005	1	2290
2004.5	2005.5	1	année	2005	année	2005	1	1
2005.5	2006.5	2006 2005	année	2006	année	2005	1	2393
2006.5	2007.5	2007 2005	année	2007	année	2005	1	2444
2007.5	2008.5	2008 2005	année	2008	année	2005	1	2495
2008.5	2009.5	2009 2005	année	2009	année	2005	1	2546
2009.5	2010.5	2010 2005	année	2010	année	2005	1	2597
2010.5	2011.5	2011 2005	année	2011	année	2005	1	2648
1959.5	1960.5	1960 2006	année	1960	année	2006	1	47
1960.5	1961.5	1961 2006	année	1961	année	2006	1	98
1961.5	1962.5	1962 2006	année	1962	année	2006	1	149
1962.5	1963.5	1963 2006	année	1963	année	2006	1	200
1963.5	1964.5	1964 2006	année	1964	année	2006	1	251
1964.5	1965.5	1965 2006	année	1965	année	2006	1	302
1965.5	1966.5	1966 2006	année	1966	année	2006	1	353
1966.5	1967.5	1967 2006	année	1967	année	2006	1	404
1967.5	1968.5	1968 2006	année	1968	année	2006	1	455
1968.5	1969.5	1969 2006	année	1969	année	2006	1	506
1969.5	1970.5	1970 2006	année	1970	année	2006	1	557
1970.5	1971.5	1971 2006	année	1971	année	2006	1	608
1971.5	1972.5	1972 2006	année	1972	année	2006	1	659
1972.5	1973.5	1973 2006	année	1973	année	2006	1	710
1973.5	1974.5	1974 2006	année	1974	année	2006	1	761
1974.5	1975.5	1975 2006	année	1975	année	2006	1	812
1975.5	1976.5	1976 2006	année	1976	année	2006	1	863
1976.5	1977.5	1977 2006	année	1977	année	2006	1	914
1977.5	1978.5	1978 2006	année	1978	année	2006	1	965
1978.5	1979.5	1979 2006	année	1979	année	2006	1	1016
1979.5	1980.5	1980 2006	année	1980	année	2006	1	1067
1980.5	1981.5	1981 2006	année	1981	année	2006	1	1118
1981.5	1982.5	1982 2006	année	1982	année	2006	1	1169
1982.5	1983.5	1983 2006	année	1983	année	2006	1	1220
1983.5	1984.5	1984 2006	année	1984	année	2006	1	1271
1984.5	1985.5	1985 2006	année	1985	année	2006	1	1322
1985.5	1986.5	1986 2006	année	1986	année	2006	1	1373
1986.5	1987.5	1987 2006	année	1987	année	2006	1	1424
1987.5	1988.5	1988 2006	année	1988	année	2006	1	1475
1988.5	1989.5	1989 2006	année	1989	année	2006	1	1526
1989.5	1990.5	1990 2006	année	1990	année	2006	1	1577
1990.5	1991.5	1991 2006	année	1991	année	2006	1	1628
1991.5	1992.5	1992 2006	année	1992	année	2006	1	1679
1992.5	1993.5	1993 2006	année	1993	année	2006	1	1730
1993.5	1994.5	1994 2006	année	1994	année	2006	1	1781
1994.5	1995.5	1995 2006	année	1995	année	2006	1	1832
1995.5	1996.5	1996 2006	année	1996	année	2006	1	1883
1996.5	1997.5	1997 2006	année	1997	année	2006	1	1934
1997.5	1998.5	1998 2006	année	1998	année	2006	1	1985
1998.5	1999.5	1999 2006	année	1999	année	2006	1	2036
1999.5	2000.5	2000 2006	année	2000	année	2006	1	2087
2000.5	2001.5	2001 2006	année	2001	année	2006	1	2138
2001.5	2002.5	2002 2006	année	2002	année	2006	1	2189
2002.5	2003.5	2003 2006	année	2003	année	2006	1	2240
2003.5	2004.5	2004 2006	année	2004	année	2006	1	2291
2004.5	2005.5	2005 2006	année	2005	année	2006	1	2342
2005.5	2006.5	1	année	2006	année	2006	1	1
2006.5	2007.5	2007 2006	année	2007	année	2006	1	2445
2007.5	2008.5	2008 2006	année	2008	année	2006	1	2496
2008.5	2009.5	2009 2006	année	2009	année	2006	1	2547
2009.5	2010.5	2010 2006	année	2010	année	2006	1	2598
2010.5	2011.5	2011 2006	année	2011	année	2006	1	2649
1959.5	1960.5	1960 2007	année	1960	année	2007	1	48
1960.5	1961.5	1961 2007	année	1961	année	2007	1	99
1961.5	1962.5	1962 2007	année	1962	année	2007	1	150
1962.5	1963.5	1963 2007	année	1963	année	2007	1	201
1963.5	1964.5	1964 2007	année	1964	année	2007	1	252
1964.5	1965.5	1965 2007	année	1965	année	2007	1	303
1965.5	1966.5	1966 2007	année	1966	année	2007	1	354
1966.5	1967.5	1967 2007	année	1967	année	2007	1	405
1967.5	1968.5	1968 2007	année	1968	année	2007	1	456
1968.5	1969.5	1969 2007	année	1969	année	2007	1	507
1969.5	1970.5	1970 2007	année	1970	année	2007	1	558
1970.5	1971.5	1971 2007	année	1971	année	2007	1	609
1971.5	1972.5	1972 2007	année	1972	année	2007	1	660
1972.5	1973.5	1973 2007	année	1973	année	2007	1	711
1973.5	1974.5	1974 2007	année	1974	année	2007	1	762
1974.5	1975.5	1975 2007	année	1975	année	2007	1	813
1975.5	1976.5	1976 2007	année	1976	année	2007	1	864
1976.5	1977.5	1977 2007	année	1977	année	2007	1	915
1977.5	1978.5	1978 2007	année	1978	année	2007	1	966
1978.5	1979.5	1979 2007	année	1979	année	2007	1	1017
1979.5	1980.5	1980 2007	année	1980	année	2007	1	1068
1980.5	1981.5	1981 2007	année	1981	année	2007	1	1119
1981.5	1982.5	1982 2007	année	1982	année	2007	1	1170
1982.5	1983.5	1983 2007	année	1983	année	2007	1	1221
1983.5	1984.5	1984 2007	année	1984	année	2007	1	1272
1984.5	1985.5	1985 2007	année	1985	année	2007	1	1323
1985.5	1986.5	1986 2007	année	1986	année	2007	1	1374
1986.5	1987.5	1987 2007	année	1987	année	2007	1	1425
1987.5	1988.5	1988 2007	année	1988	année	2007	1	1476
1988.5	1989.5	1989 2007	année	1989	année	2007	1	1527
1989.5	1990.5	1990 2007	année	1990	année	2007	1	1578
1990.5	1991.5	1991 2007	année	1991	année	2007	1	1629
1991.5	1992.5	1992 2007	année	1992	année	2007	1	1680
1992.5	1993.5	1993 2007	année	1993	année	2007	1	1731
1993.5	1994.5	1994 2007	année	1994	année	2007	1	1782
1994.5	1995.5	1995 2007	année	1995	année	2007	1	1833
1995.5	1996.5	1996 2007	année	1996	année	2007	1	1884
1996.5	1997.5	1997 2007	année	1997	année	2007	1	1935
1997.5	1998.5	1998 2007	année	1998	année	2007	1	1986
1998.5	1999.5	1999 2007	année	1999	année	2007	1	2037
1999.5	2000.5	2000 2007	année	2000	année	2007	1	2088
2000.5	2001.5	2001 2007	année	2001	année	2007	1	2139
2001.5	2002.5	2002 2007	année	2002	année	2007	1	2190
2002.5	2003.5	2003 2007	année	2003	année	2007	1	2241
2003.5	2004.5	2004 2007	année	2004	année	2007	1	2292
2004.5	2005.5	2005 2007	année	2005	année	2007	1	2343
2005.5	2006.5	2006 2007	année	2006	année	2007	1	2394
2006.5	2007.5	1	année	2007	année	2007	1	1
2007.5	2008.5	2008 2007	année	2008	année	2007	1	2497
2008.5	2009.5	2009 2007	année	2009	année	2007	1	2548
2009.5	2010.5	2010 2007	année	2010	année	2007	1	2599
2010.5	2011.5	2011 2007	année	2011	année	2007	1	2650
1959.5	1960.5	1960 2008	année	1960	année	2008	1	49
1960.5	1961.5	1961 2008	année	1961	année	2008	1	100
1961.5	1962.5	1962 2008	année	1962	année	2008	1	151
1962.5	1963.5	1963 2008	année	1963	année	2008	1	202
1963.5	1964.5	1964 2008	année	1964	année	2008	1	253
1964.5	1965.5	1965 2008	année	1965	année	2008	1	304
1965.5	1966.5	1966 2008	année	1966	année	2008	1	355
1966.5	1967.5	1967 2008	année	1967	année	2008	1	406
1967.5	1968.5	1968 2008	année	1968	année	2008	1	457
1968.5	1969.5	1969 2008	année	1969	année	2008	1	508
1969.5	1970.5	1970 2008	année	1970	année	2008	1	559
1970.5	1971.5	1971 2008	année	1971	année	2008	1	610
1971.5	1972.5	1972 2008	année	1972	année	2008	1	661
1972.5	1973.5	1973 2008	année	1973	année	2008	1	712
1973.5	1974.5	1974 2008	année	1974	année	2008	1	763
1974.5	1975.5	1975 2008	année	1975	année	2008	1	814
1975.5	1976.5	1976 2008	année	1976	année	2008	1	865
1976.5	1977.5	1977 2008	année	1977	année	2008	1	916
1977.5	1978.5	1978 2008	année	1978	année	2008	1	967
1978.5	1979.5	1979 2008	année	1979	année	2008	1	1018
1979.5	1980.5	1980 2008	année	1980	année	2008	1	1069
1980.5	1981.5	1981 2008	année	1981	année	2008	1	1120
1981.5	1982.5	1982 2008	année	1982	année	2008	1	1171
1982.5	1983.5	1983 2008	année	1983	année	2008	1	1222
1983.5	1984.5	1984 2008	année	1984	année	2008	1	1273
1984.5	1985.5	1985 2008	année	1985	année	2008	1	1324
1985.5	1986.5	1986 2008	année	1986	année	2008	1	1375
1986.5	1987.5	1987 2008	année	1987	année	2008	1	1426
1987.5	1988.5	1988 2008	année	1988	année	2008	1	1477
1988.5	1989.5	1989 2008	année	1989	année	2008	1	1528
1989.5	1990.5	1990 2008	année	1990	année	2008	1	1579
1990.5	1991.5	1991 2008	année	1991	année	2008	1	1630
1991.5	1992.5	1992 2008	année	1992	année	2008	1	1681
1992.5	1993.5	1993 2008	année	1993	année	2008	1	1732
1993.5	1994.5	1994 2008	année	1994	année	2008	1	1783
1994.5	1995.5	1995 2008	année	1995	année	2008	1	1834
1995.5	1996.5	1996 2008	année	1996	année	2008	1	1885
1996.5	1997.5	1997 2008	année	1997	année	2008	1	1936
1997.5	1998.5	1998 2008	année	1998	année	2008	1	1987
1998.5	1999.5	1999 2008	année	1999	année	2008	1	2038
1999.5	2000.5	2000 2008	année	2000	année	2008	1	2089
2000.5	2001.5	2001 2008	année	2001	année	2008	1	2140
2001.5	2002.5	2002 2008	année	2002	année	2008	1	2191
2002.5	2003.5	2003 2008	année	2003	année	2008	1	2242
2003.5	2004.5	2004 2008	année	2004	année	2008	1	2293
2004.5	2005.5	2005 2008	année	2005	année	2008	1	2344
2005.5	2006.5	2006 2008	année	2006	année	2008	1	2395
2006.5	2007.5	2007 2008	année	2007	année	2008	1	2446
2007.5	2008.5	1	année	2008	année	2008	1	1
2008.5	2009.5	2009 2008	année	2009	année	2008	1	2549
2009.5	2010.5	2010 2008	année	2010	année	2008	1	2600
2010.5	2011.5	2011 2008	année	2011	année	2008	1	2651
1959.5	1960.5	1960 2009	année	1960	année	2009	1	50
1960.5	1961.5	1961 2009	année	1961	année	2009	1	101
1961.5	1962.5	1962 2009	année	1962	année	2009	1	152
1962.5	1963.5	1963 2009	année	1963	année	2009	1	203
1963.5	1964.5	1964 2009	année	1964	année	2009	1	254
1964.5	1965.5	1965 2009	année	1965	année	2009	1	305
1965.5	1966.5	1966 2009	année	1966	année	2009	1	356
1966.5	1967.5	1967 2009	année	1967	année	2009	1	407
1967.5	1968.5	1968 2009	année	1968	année	2009	1	458
1968.5	1969.5	1969 2009	année	1969	année	2009	1	509
1969.5	1970.5	1970 2009	année	1970	année	2009	1	560
1970.5	1971.5	1971 2009	année	1971	année	2009	1	611
1971.5	1972.5	1972 2009	année	1972	année	2009	1	662
1972.5	1973.5	1973 2009	année	1973	année	2009	1	713
1973.5	1974.5	1974 2009	année	1974	année	2009	1	764
1974.5	1975.5	1975 2009	année	1975	année	2009	1	815
1975.5	1976.5	1976 2009	année	1976	année	2009	1	866
1976.5	1977.5	1977 2009	année	1977	année	2009	1	917
1977.5	1978.5	1978 2009	année	1978	année	2009	1	968
1978.5	1979.5	1979 2009	année	1979	année	2009	1	1019
1979.5	1980.5	1980 2009	année	1980	année	2009	1	1070
1980.5	1981.5	1981 2009	année	1981	année	2009	1	1121
1981.5	1982.5	1982 2009	année	1982	année	2009	1	1172
1982.5	1983.5	1983 2009	année	1983	année	2009	1	1223
1983.5	1984.5	1984 2009	année	1984	année	2009	1	1274
1984.5	1985.5	1985 2009	année	1985	année	2009	1	1325
1985.5	1986.5	1986 2009	année	1986	année	2009	1	1376
1986.5	1987.5	1987 2009	année	1987	année	2009	1	1427
1987.5	1988.5	1988 2009	année	1988	année	2009	1	1478
1988.5	1989.5	1989 2009	année	1989	année	2009	1	1529
1989.5	1990.5	1990 2009	année	1990	année	2009	1	1580
1990.5	1991.5	1991 2009	année	1991	année	2009	1	1631
1991.5	1992.5	1992 2009	année	1992	année	2009	1	1682
1992.5	1993.5	1993 2009	année	1993	année	2009	1	1733
1993.5	1994.5	1994 2009	année	1994	année	2009	1	1784
1994.5	1995.5	1995 2009	année	1995	année	2009	1	1835
1995.5	1996.5	1996 2009	année	1996	année	2009	1	1886
1996.5	1997.5	1997 2009	année	1997	année	2009	1	1937
1997.5	1998.5	1998 2009	année	1998	année	2009	1	1988
1998.5	1999.5	1999 2009	année	1999	année	2009	1	2039
1999.5	2000.5	2000 2009	année	2000	année	2009	1	2090
2000.5	2001.5	2001 2009	année	2001	année	2009	1	2141
2001.5	2002.5	2002 2009	année	2002	année	2009	1	2192
2002.5	2003.5	2003 2009	année	2003	année	2009	1	2243
2003.5	2004.5	2004 2009	année	2004	année	2009	1	2294
2004.5	2005.5	2005 2009	année	2005	année	2009	1	2345
2005.5	2006.5	2006 2009	année	2006	année	2009	1	2396
2006.5	2007.5	2007 2009	année	2007	année	2009	1	2447
2007.5	2008.5	2008 2009	année	2008	année	2009	1	2498
2008.5	2009.5	1	année	2009	année	2009	1	1
2009.5	2010.5	2010 2009	année	2010	année	2009	1	2601
2010.5	2011.5	2011 2009	année	2011	année	2009	1	2652
1959.5	1960.5	1960 2010	année	1960	année	2010	1	51
1960.5	1961.5	1961 2010	année	1961	année	2010	1	102
1961.5	1962.5	1962 2010	année	1962	année	2010	1	153
1962.5	1963.5	1963 2010	année	1963	année	2010	1	204
1963.5	1964.5	1964 2010	année	1964	année	2010	1	255
1964.5	1965.5	1965 2010	année	1965	année	2010	1	306
1965.5	1966.5	1966 2010	année	1966	année	2010	1	357
1966.5	1967.5	1967 2010	année	1967	année	2010	1	408
1967.5	1968.5	1968 2010	année	1968	année	2010	1	459
1968.5	1969.5	1969 2010	année	1969	année	2010	1	510
1969.5	1970.5	1970 2010	année	1970	année	2010	1	561
1970.5	1971.5	1971 2010	année	1971	année	2010	1	612
1971.5	1972.5	1972 2010	année	1972	année	2010	1	663
1972.5	1973.5	1973 2010	année	1973	année	2010	1	714
1973.5	1974.5	1974 2010	année	1974	année	2010	1	765
1974.5	1975.5	1975 2010	année	1975	année	2010	1	816
1975.5	1976.5	1976 2010	année	1976	année	2010	1	867
1976.5	1977.5	1977 2010	année	1977	année	2010	1	918
1977.5	1978.5	1978 2010	année	1978	année	2010	1	969
1978.5	1979.5	1979 2010	année	1979	année	2010	1	1020
1979.5	1980.5	1980 2010	année	1980	année	2010	1	1071
1980.5	1981.5	1981 2010	année	1981	année	2010	1	1122
1981.5	1982.5	1982 2010	année	1982	année	2010	1	1173
1982.5	1983.5	1983 2010	année	1983	année	2010	1	1224
1983.5	1984.5	1984 2010	année	1984	année	2010	1	1275
1984.5	1985.5	1985 2010	année	1985	année	2010	1	1326
1985.5	1986.5	1986 2010	année	1986	année	2010	1	1377
1986.5	1987.5	1987 2010	année	1987	année	2010	1	1428
1987.5	1988.5	1988 2010	année	1988	année	2010	1	1479
1988.5	1989.5	1989 2010	année	1989	année	2010	1	1530
1989.5	1990.5	1990 2010	année	1990	année	2010	1	1581
1990.5	1991.5	1991 2010	année	1991	année	2010	1	1632
1991.5	1992.5	1992 2010	année	1992	année	2010	1	1683
1992.5	1993.5	1993 2010	année	1993	année	2010	1	1734
1993.5	1994.5	1994 2010	année	1994	année	2010	1	1785
1994.5	1995.5	1995 2010	année	1995	année	2010	1	1836
1995.5	1996.5	1996 2010	année	1996	année	2010	1	1887
1996.5	1997.5	1997 2010	année	1997	année	2010	1	1938
1997.5	1998.5	1998 2010	année	1998	année	2010	1	1989
1998.5	1999.5	1999 2010	année	1999	année	2010	1	2040
1999.5	2000.5	2000 2010	année	2000	année	2010	1	2091
2000.5	2001.5	2001 2010	année	2001	année	2010	1	2142
2001.5	2002.5	2002 2010	année	2002	année	2010	1	2193
2002.5	2003.5	2003 2010	année	2003	année	2010	1	2244
2003.5	2004.5	2004 2010	année	2004	année	2010	1	2295
2004.5	2005.5	2005 2010	année	2005	année	2010	1	2346
2005.5	2006.5	2006 2010	année	2006	année	2010	1	2397
2006.5	2007.5	2007 2010	année	2007	année	2010	1	2448
2007.5	2008.5	2008 2010	année	2008	année	2010	1	2499
2008.5	2009.5	2009 2010	année	2009	année	2010	1	2550
2009.5	2010.5	1	année	2010	année	2010	1	1
2010.5	2011.5	2011 2010	année	2011	année	2010	1	2653
1959.5	1960.5	1960 2011	année	1960	année	2011	1	52
1960.5	1961.5	1961 2011	année	1961	année	2011	1	103
1961.5	1962.5	1962 2011	année	1962	année	2011	1	154
1962.5	1963.5	1963 2011	année	1963	année	2011	1	205
1963.5	1964.5	1964 2011	année	1964	année	2011	1	256
1964.5	1965.5	1965 2011	année	1965	année	2011	1	307
1965.5	1966.5	1966 2011	année	1966	année	2011	1	358
1966.5	1967.5	1967 2011	année	1967	année	2011	1	409
1967.5	1968.5	1968 2011	année	1968	année	2011	1	460
1968.5	1969.5	1969 2011	année	1969	année	2011	1	511
1969.5	1970.5	1970 2011	année	1970	année	2011	1	562
1970.5	1971.5	1971 2011	année	1971	année	2011	1	613
1971.5	1972.5	1972 2011	année	1972	année	2011	1	664
1972.5	1973.5	1973 2011	année	1973	année	2011	1	715
1973.5	1974.5	1974 2011	année	1974	année	2011	1	766
1974.5	1975.5	1975 2011	année	1975	année	2011	1	817
1975.5	1976.5	1976 2011	année	1976	année	2011	1	868
1976.5	1977.5	1977 2011	année	1977	année	2011	1	919
1977.5	1978.5	1978 2011	année	1978	année	2011	1	970
1978.5	1979.5	1979 2011	année	1979	année	2011	1	1021
1979.5	1980.5	1980 2011	année	1980	année	2011	1	1072
1980.5	1981.5	1981 2011	année	1981	année	2011	1	1123
1981.5	1982.5	1982 2011	année	1982	année	2011	1	1174
1982.5	1983.5	1983 2011	année	1983	année	2011	1	1225
1983.5	1984.5	1984 2011	année	1984	année	2011	1	1276
1984.5	1985.5	1985 2011	année	1985	année	2011	1	1327
1985.5	1986.5	1986 2011	année	1986	année	2011	1	1378
1986.5	1987.5	1987 2011	année	1987	année	2011	1	1429
1987.5	1988.5	1988 2011	année	1988	année	2011	1	1480
1988.5	1989.5	1989 2011	année	1989	année	2011	1	1531
1989.5	1990.5	1990 2011	année	1990	année	2011	1	1582
1990.5	1991.5	1991 2011	année	1991	année	2011	1	1633
1991.5	1992.5	1992 2011	année	1992	année	2011	1	1684
1992.5	1993.5	1993 2011	année	1993	année	2011	1	1735
1993.5	1994.5	1994 2011	année	1994	année	2011	1	1786
1994.5	1995.5	1995 2011	année	1995	année	2011	1	1837
1995.5	1996.5	1996 2011	année	1996	année	2011	1	1888
1996.5	1997.5	1997 2011	année	1997	année	2011	1	1939
1997.5	1998.5	1998 2011	année	1998	année	2011	1	1990
1998.5	1999.5	1999 2011	année	1999	année	2011	1	2041
1999.5	2000.5	2000 2011	année	2000	année	2011	1	2092
2000.5	2001.5	2001 2011	année	2001	année	2011	1	2143
2001.5	2002.5	2002 2011	année	2002	année	2011	1	2194
2002.5	2003.5	2003 2011	année	2003	année	2011	1	2245
2003.5	2004.5	2004 2011	année	2004	année	2011	1	2296
2004.5	2005.5	2005 2011	année	2005	année	2011	1	2347
2005.5	2006.5	2006 2011	année	2006	année	2011	1	2398
2006.5	2007.5	2007 2011	année	2007	année	2011	1	2449
2007.5	2008.5	2008 2011	année	2008	année	2011	1	2500
2008.5	2009.5	2009 2011	année	2009	année	2011	1	2551
2009.5	2010.5	2010 2011	année	2010	année	2011	1	2602
2010.5	2011.5	1	année	2011	année	2011	1	1
