x	y	label	key	clickSelects	showSelected1	showSelected2	showSelected3	PANEL	group
6.49	55.8963658536585	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	1971	Afrique subsaharienne	3	170
6.51	56.3463170731707	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	1972	Afrique subsaharienne	3	170
6.525	56.8208048780488	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	1973	Afrique subsaharienne	3	170
6.534	57.3118048780488	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	1974	Afrique subsaharienne	3	170
6.535	57.8001219512195	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	1975	Afrique subsaharienne	3	170
6.528	58.2605365853659	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	1976	Afrique subsaharienne	3	170
6.513	58.6682926829268	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	1977	Afrique subsaharienne	3	170
6.489	59.0096829268293	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	1978	Afrique subsaharienne	3	170
6.455	59.2810975609756	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	1979	Afrique subsaharienne	3	170
6.409	59.4880243902439	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	1980	Afrique subsaharienne	3	170
6.348	59.644	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	1981	Afrique subsaharienne	3	170
6.271	59.7721951219512	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	1982	Afrique subsaharienne	3	170
6.181	59.8947317073171	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	1983	Afrique subsaharienne	3	170
6.078	60.0211951219512	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	1984	Afrique subsaharienne	3	170
5.967	60.1581219512195	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	1985	Afrique subsaharienne	3	170
5.849	60.3070243902439	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	1986	Afrique subsaharienne	3	170
5.73	60.4598780487805	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	1987	Afrique subsaharienne	3	170
5.613	60.6122195121951	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	1988	Afrique subsaharienne	3	170
5.501	60.764	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	1989	Afrique subsaharienne	3	170
5.396	60.915756097561	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	1990	Afrique subsaharienne	3	170
5.3	61.0669756097561	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	1991	Afrique subsaharienne	3	170
5.212	61.2176341463415	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	1992	Afrique subsaharienne	3	170
5.129	61.3667317073171	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	1993	Afrique subsaharienne	3	170
5.052	61.5152682926829	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	1994	Afrique subsaharienne	3	170
4.977	61.661243902439	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	1995	Afrique subsaharienne	3	170
4.902	61.8036341463415	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	1996	Afrique subsaharienne	3	170
4.827	61.9429756097561	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	1997	Afrique subsaharienne	3	170
4.748	62.0802682926829	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	1998	Afrique subsaharienne	3	170
4.665	62.2175365853659	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	1999	Afrique subsaharienne	3	170
4.577	62.3577804878049	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	2000	Afrique subsaharienne	3	170
4.484	62.5045365853659	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	2001	Afrique subsaharienne	3	170
4.387	62.6613170731707	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	2002	Afrique subsaharienne	3	170
4.288	62.8296097560976	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	2003	Afrique subsaharienne	3	170
4.189	63.0109268292683	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	2004	Afrique subsaharienne	3	170
4.09	63.2062682926829	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	2005	Afrique subsaharienne	3	170
3.995	63.4161219512195	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	2006	Afrique subsaharienne	3	170
3.903	63.6389512195122	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	2007	Afrique subsaharienne	3	170
3.816	63.869756097561	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	2008	Afrique subsaharienne	3	170
3.734	64.1075365853659	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	2009	Afrique subsaharienne	3	170
3.657	64.3492926829268	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	2010	Afrique subsaharienne	3	170
3.585	64.5920487804878	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	Sao Tomé-et-Principe	2011	Afrique subsaharienne	3	170
6.728	51.2914878048781	El Salvador	El Salvador	El Salvador	El Salvador	1960	Amérique latine et Caraïbes	3	57
6.749	52.0206585365854	El Salvador	El Salvador	El Salvador	El Salvador	1961	Amérique latine et Caraïbes	3	57
6.752	52.7113170731707	El Salvador	El Salvador	El Salvador	El Salvador	1962	Amérique latine et Caraïbes	3	57
6.736	53.3589512195122	El Salvador	El Salvador	El Salvador	El Salvador	1963	Amérique latine et Caraïbes	3	57
6.699	53.959	El Salvador	El Salvador	El Salvador	El Salvador	1964	Amérique latine et Caraïbes	3	57
6.643	54.5099756097561	El Salvador	El Salvador	El Salvador	El Salvador	1965	Amérique latine et Caraïbes	3	57
6.571	55.0123170731707	El Salvador	El Salvador	El Salvador	El Salvador	1966	Amérique latine et Caraïbes	3	57
6.487	55.4679756097561	El Salvador	El Salvador	El Salvador	El Salvador	1967	Amérique latine et Caraïbes	3	57
6.396	55.8788780487805	El Salvador	El Salvador	El Salvador	El Salvador	1968	Amérique latine et Caraïbes	3	57
6.3	56.2429756097561	El Salvador	El Salvador	El Salvador	El Salvador	1969	Amérique latine et Caraïbes	3	57
6.203	56.5555853658537	El Salvador	El Salvador	El Salvador	El Salvador	1970	Amérique latine et Caraïbes	3	57
6.106	56.8096341463415	El Salvador	El Salvador	El Salvador	El Salvador	1971	Amérique latine et Caraïbes	3	57
6.01	57.0045365853659	El Salvador	El Salvador	El Salvador	El Salvador	1972	Amérique latine et Caraïbes	3	57
5.914	57.1433658536585	El Salvador	El Salvador	El Salvador	El Salvador	1973	Amérique latine et Caraïbes	3	57
5.817	57.2321219512195	El Salvador	El Salvador	El Salvador	El Salvador	1974	Amérique latine et Caraïbes	3	57
5.718	57.2617317073171	El Salvador	El Salvador	El Salvador	El Salvador	1975	Amérique latine et Caraïbes	3	57
5.615	57.2160731707317	El Salvador	El Salvador	El Salvador	El Salvador	1976	Amérique latine et Caraïbes	3	57
5.506	57.1092926829268	El Salvador	El Salvador	El Salvador	El Salvador	1977	Amérique latine et Caraïbes	3	57
5.389	56.9737804878049	El Salvador	El Salvador	El Salvador	El Salvador	1978	Amérique latine et Caraïbes	3	57
5.266	56.8539756097561	El Salvador	El Salvador	El Salvador	El Salvador	1979	Amérique latine et Caraïbes	3	57
5.137	56.8276097560976	El Salvador	El Salvador	El Salvador	El Salvador	1980	Amérique latine et Caraïbes	3	57
5.004	56.9774390243903	El Salvador	El Salvador	El Salvador	El Salvador	1981	Amérique latine et Caraïbes	3	57
4.87	57.3509268292683	El Salvador	El Salvador	El Salvador	El Salvador	1982	Amérique latine et Caraïbes	3	57
4.738	57.9682926829268	El Salvador	El Salvador	El Salvador	El Salvador	1983	Amérique latine et Caraïbes	3	57
4.609	58.8220487804878	El Salvador	El Salvador	El Salvador	El Salvador	1984	Amérique latine et Caraïbes	3	57
4.485	59.887	El Salvador	El Salvador	El Salvador	El Salvador	1985	Amérique latine et Caraïbes	3	57
4.367	61.1142926829268	El Salvador	El Salvador	El Salvador	El Salvador	1986	Amérique latine et Caraïbes	3	57
4.255	62.4146341463415	El Salvador	El Salvador	El Salvador	El Salvador	1987	Amérique latine et Caraïbes	3	57
4.148	63.7012682926829	El Salvador	El Salvador	El Salvador	El Salvador	1988	Amérique latine et Caraïbes	3	57
4.047	64.9131707317073	El Salvador	El Salvador	El Salvador	El Salvador	1989	Amérique latine et Caraïbes	3	57
3.951	65.9908536585366	El Salvador	El Salvador	El Salvador	El Salvador	1990	Amérique latine et Caraïbes	3	57
3.862	66.8924634146342	El Salvador	El Salvador	El Salvador	El Salvador	1991	Amérique latine et Caraïbes	3	57
3.777	67.622512195122	El Salvador	El Salvador	El Salvador	El Salvador	1992	Amérique latine et Caraïbes	3	57
3.695	68.1965609756098	El Salvador	El Salvador	El Salvador	El Salvador	1993	Amérique latine et Caraïbes	3	57
3.614	68.6201219512195	El Salvador	El Salvador	El Salvador	El Salvador	1994	Amérique latine et Caraïbes	3	57
3.529	68.9138048780488	El Salvador	El Salvador	El Salvador	El Salvador	1995	Amérique latine et Caraïbes	3	57
3.432	69.1112926829268	El Salvador	El Salvador	El Salvador	El Salvador	1996	Amérique latine et Caraïbes	3	57
3.323	69.2559512195122	El Salvador	El Salvador	El Salvador	El Salvador	1997	Amérique latine et Caraïbes	3	57
3.201	69.3890487804878	El Salvador	El Salvador	El Salvador	El Salvador	1998	Amérique latine et Caraïbes	3	57
3.07	69.533243902439	El Salvador	El Salvador	El Salvador	El Salvador	1999	Amérique latine et Caraïbes	3	57
2.934	69.7016097560976	El Salvador	El Salvador	El Salvador	El Salvador	2000	Amérique latine et Caraïbes	3	57
2.803	69.8956829268293	El Salvador	El Salvador	El Salvador	El Salvador	2001	Amérique latine et Caraïbes	3	57
2.683	70.0988292682927	El Salvador	El Salvador	El Salvador	El Salvador	2002	Amérique latine et Caraïbes	3	57
2.581	70.2999756097561	El Salvador	El Salvador	El Salvador	El Salvador	2003	Amérique latine et Caraïbes	3	57
2.498	70.4996341463415	El Salvador	El Salvador	El Salvador	El Salvador	2004	Amérique latine et Caraïbes	3	57
2.435	70.6988048780488	El Salvador	El Salvador	El Salvador	El Salvador	2005	Amérique latine et Caraïbes	3	57
2.387	70.9004878048781	El Salvador	El Salvador	El Salvador	El Salvador	2006	Amérique latine et Caraïbes	3	57
2.349	71.1041707317073	El Salvador	El Salvador	El Salvador	El Salvador	2007	Amérique latine et Caraïbes	3	57
2.315	71.3108780487805	El Salvador	El Salvador	El Salvador	El Salvador	2008	Amérique latine et Caraïbes	3	57
2.283	71.5206097560976	El Salvador	El Salvador	El Salvador	El Salvador	2009	Amérique latine et Caraïbes	3	57
2.25	71.7323658536586	El Salvador	El Salvador	El Salvador	El Salvador	2010	Amérique latine et Caraïbes	3	57
2.217	71.9451463414634	El Salvador	El Salvador	El Salvador	El Salvador	2011	Amérique latine et Caraïbes	3	57
1.5	74.5439024390244	Sint Maarten (Dutch part)	Sint Maarten (Dutch part)	Sint Maarten (Dutch part)	Sint Maarten (Dutch part)	2007	Amérique latine et Caraïbes	3	176
1.7	74.5365853658537	Sint Maarten (Dutch part)	Sint Maarten (Dutch part)	Sint Maarten (Dutch part)	Sint Maarten (Dutch part)	2008	Amérique latine et Caraïbes	3	176
1.7	75.5878048780488	Sint Maarten (Dutch part)	Sint Maarten (Dutch part)	Sint Maarten (Dutch part)	Sint Maarten (Dutch part)	2009	Amérique latine et Caraïbes	3	176
7.467	52.7317317073171	République arabe syrienne	République arabe syrienne	République arabe syrienne	République arabe syrienne	1960	Moyen-Orient et Afrique du Nord	3	156
7.497	53.4194878048781	République arabe syrienne	République arabe syrienne	République arabe syrienne	République arabe syrienne	1961	Moyen-Orient et Afrique du Nord	3	156
7.522	54.1151951219512	République arabe syrienne	République arabe syrienne	République arabe syrienne	République arabe syrienne	1962	Moyen-Orient et Afrique du Nord	3	156
7.541	54.8193414634146	République arabe syrienne	République arabe syrienne	République arabe syrienne	République arabe syrienne	1963	Moyen-Orient et Afrique du Nord	3	156
7.555	55.5324390243903	République arabe syrienne	République arabe syrienne	République arabe syrienne	République arabe syrienne	1964	Moyen-Orient et Afrique du Nord	3	156
7.564	56.2569756097561	République arabe syrienne	République arabe syrienne	République arabe syrienne	République arabe syrienne	1965	Moyen-Orient et Afrique du Nord	3	156
7.569	56.9949756097561	République arabe syrienne	République arabe syrienne	République arabe syrienne	République arabe syrienne	1966	Moyen-Orient et Afrique du Nord	3	156
7.572	57.7449756097561	République arabe syrienne	République arabe syrienne	République arabe syrienne	République arabe syrienne	1967	Moyen-Orient et Afrique du Nord	3	156
7.574	58.502512195122	République arabe syrienne	République arabe syrienne	République arabe syrienne	République arabe syrienne	1968	Moyen-Orient et Afrique du Nord	3	156
7.574	59.2610487804878	République arabe syrienne	République arabe syrienne	République arabe syrienne	République arabe syrienne	1969	Moyen-Orient et Afrique du Nord	3	156
7.572	60.0121219512195	République arabe syrienne	République arabe syrienne	République arabe syrienne	République arabe syrienne	1970	Moyen-Orient et Afrique du Nord	3	156
7.566	60.7451463414634	République arabe syrienne	République arabe syrienne	République arabe syrienne	République arabe syrienne	1971	Moyen-Orient et Afrique du Nord	3	156
7.556	61.4536585365854	République arabe syrienne	République arabe syrienne	République arabe syrienne	République arabe syrienne	1972	Moyen-Orient et Afrique du Nord	3	156
7.537	62.1331219512195	République arabe syrienne	République arabe syrienne	République arabe syrienne	République arabe syrienne	1973	Moyen-Orient et Afrique du Nord	3	156
7.51	62.7805609756098	République arabe syrienne	République arabe syrienne	République arabe syrienne	République arabe syrienne	1974	Moyen-Orient et Afrique du Nord	3	156
7.472	63.396487804878	République arabe syrienne	République arabe syrienne	République arabe syrienne	République arabe syrienne	1975	Moyen-Orient et Afrique du Nord	3	156
7.422	63.9849268292683	République arabe syrienne	République arabe syrienne	République arabe syrienne	République arabe syrienne	1976	Moyen-Orient et Afrique du Nord	3	156
7.359	64.5544390243902	République arabe syrienne	République arabe syrienne	République arabe syrienne	République arabe syrienne	1977	Moyen-Orient et Afrique du Nord	3	156
7.285	65.112512195122	République arabe syrienne	République arabe syrienne	République arabe syrienne	République arabe syrienne	1978	Moyen-Orient et Afrique du Nord	3	156
7.197	65.6606829268293	République arabe syrienne	République arabe syrienne	République arabe syrienne	République arabe syrienne	1979	Moyen-Orient et Afrique du Nord	3	156
7.094	66.2019512195122	République arabe syrienne	République arabe syrienne	République arabe syrienne	République arabe syrienne	1980	Moyen-Orient et Afrique du Nord	3	156
6.976	66.7373414634147	République arabe syrienne	République arabe syrienne	République arabe syrienne	République arabe syrienne	1981	Moyen-Orient et Afrique du Nord	3	156
6.843	67.2638048780488	République arabe syrienne	République arabe syrienne	République arabe syrienne	République arabe syrienne	1982	Moyen-Orient et Afrique du Nord	3	156
6.695	67.7803170731708	République arabe syrienne	République arabe syrienne	République arabe syrienne	République arabe syrienne	1983	Moyen-Orient et Afrique du Nord	3	156
6.534	68.2858780487805	République arabe syrienne	République arabe syrienne	République arabe syrienne	République arabe syrienne	1984	Moyen-Orient et Afrique du Nord	3	156
6.36	68.7804390243902	République arabe syrienne	République arabe syrienne	République arabe syrienne	République arabe syrienne	1985	Moyen-Orient et Afrique du Nord	3	156
6.172	69.265	République arabe syrienne	République arabe syrienne	République arabe syrienne	République arabe syrienne	1986	Moyen-Orient et Afrique du Nord	3	156
5.973	69.7375365853659	République arabe syrienne	République arabe syrienne	République arabe syrienne	République arabe syrienne	1987	Moyen-Orient et Afrique du Nord	3	156
5.764	70.1965365853659	République arabe syrienne	République arabe syrienne	République arabe syrienne	République arabe syrienne	1988	Moyen-Orient et Afrique du Nord	3	156
5.55	70.6399512195122	République arabe syrienne	République arabe syrienne	République arabe syrienne	République arabe syrienne	1989	Moyen-Orient et Afrique du Nord	3	156
5.335	71.064756097561	République arabe syrienne	République arabe syrienne	République arabe syrienne	République arabe syrienne	1990	Moyen-Orient et Afrique du Nord	3	156
5.121	71.4674146341463	République arabe syrienne	République arabe syrienne	République arabe syrienne	République arabe syrienne	1991	Moyen-Orient et Afrique du Nord	3	156
4.913	71.8469268292683	République arabe syrienne	République arabe syrienne	République arabe syrienne	République arabe syrienne	1992	Moyen-Orient et Afrique du Nord	3	156
4.711	72.2017804878049	République arabe syrienne	République arabe syrienne	République arabe syrienne	République arabe syrienne	1993	Moyen-Orient et Afrique du Nord	3	156
4.52	72.5319756097561	République arabe syrienne	République arabe syrienne	République arabe syrienne	République arabe syrienne	1994	Moyen-Orient et Afrique du Nord	3	156
4.342	72.8355365853659	République arabe syrienne	République arabe syrienne	République arabe syrienne	République arabe syrienne	1995	Moyen-Orient et Afrique du Nord	3	156
4.176	73.1129512195122	République arabe syrienne	République arabe syrienne	République arabe syrienne	République arabe syrienne	1996	Moyen-Orient et Afrique du Nord	3	156
4.023	73.3662682926829	République arabe syrienne	République arabe syrienne	République arabe syrienne	République arabe syrienne	1997	Moyen-Orient et Afrique du Nord	3	156
3.881	73.6000243902439	République arabe syrienne	République arabe syrienne	République arabe syrienne	République arabe syrienne	1998	Moyen-Orient et Afrique du Nord	3	156
3.75	73.8162195121951	République arabe syrienne	République arabe syrienne	République arabe syrienne	République arabe syrienne	1999	Moyen-Orient et Afrique du Nord	3	156
